event_date,fighter_a,fighter_b,elo_diff,elo_trend_diff,win_streak_diff,win_pct_diff,recent_form_diff,slpm_diff,sapm_diff,str_acc_diff,str_def_diff,kd_per15_diff,td_per15_diff,td_acc_diff,td_def_diff,ctrl_pct_diff,sub_att_per15_diff,getup_speed_diff,age_diff,height_diff_cm,reach_diff_cm,weight_class_encoded,stance_match,layoff_diff_days,ufc_exp_diff,title_bout,a_won,is_decided
2013-08-03,Ednaldo Oliveira,Francimar Barroso,-17.370665470616814,0.0,-1,-0.5,-0.5,0.0,-4.455445544554456,0.0,0.08275862068965512,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,-4,10.160000000000025,10.159999999999997,8,0,202,1,0,0,1
2013-08-03,Rani Yahya,Josh Clopton,45.22223304684144,0.0,3,0.75,0.75,1.8031088082901554,-2.2797927461139897,0.10289017341040463,0.09074074074074068,0.0,1.8652849740932642,-0.07777777777777778,0.30869565217391304,0.0,1.2435233160621761,0.0,-4,0.0,-2.539999999999992,4,0,-455,3,0,1,1
2013-08-03,Viscardi Andrade,Bristol Marunde,16.0,0.0,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-5.079999999999984,10.159999999999997,6,0,253,-1,0,1,1
2013-08-03,Ian McCall,Iliarde Santos,-13.869743366936518,0.0,-1,0.0,0.0,4.0,8.88719646799117,0.022535211267605604,0.07098052162429846,0.0,3.0,0.033333333333333326,0.2142857142857143,0.0,0.0,0.0,-3,0.0,-5.079999999999984,2,0,105,1,0,1,1
2013-08-03,Amanda Nunes,Sheila Gaff,16.0,0.0,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7.6200000000000045,17.78,3,0,267,-1,0,1,1
2013-08-03,Cezar Ferreira,Thiago Santos,16.0,0.0,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-2.5400000000000205,5.0800000000000125,7,1,41,1,0,1,1
2013-08-03,John Lineker,Jose Maria,14.721058594006536,0.0,2,0.16666666666666663,0.16666666666666663,5.867813003761419,-0.5803331542181623,0.021296296296296258,0.30491803278688523,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,-8,-5.079999999999984,5.180000000000007,2,0,-288,3,0,1,1
2013-08-03,Vinny Magalhaes,Anthony Perosh,-24.507890634866953,0.0,0,-0.25,-0.25,-3.0699568288854007,0.9405416012558869,-0.17155501561957653,0.19542700801250723,0.0,-2.33712715855573,0.20833333333333331,-0.375,0.0,-1.168563579277865,0.0,-11,0.0,10.159999999999997,8,0,-280,-2,0,0,1
2013-08-03,Jose Aldo,Chan Sung Jung,13.890080041375313,0.0,1,0.0,0.0,0.894671450279626,2.245397861151143,0.09140580535002846,-0.008514747191011196,0.0,1.1156965181477865,0.08333333333333331,-0.2063492063492064,0.0,-0.38461604696994645,0.0,0,0.0,-5.079999999999984,4,0,-263,1,1,1,1
2013-08-03,Lyoto Machida,Phil Davis,-61.42718474514436,0.0,0,-0.3571428571428571,-0.20000000000000007,1.2240184557651062,-2.611024111288428,0.06713721061547151,-0.13379679144385026,0.0,-0.9820120760345157,-0.21839080459770116,0.08735632183908049,0.0,0.48034575028792514,0.0,7,-2.5400000000000205,-12.699999999999989,8,1,63,-1,0,0,1
2013-08-03,Thales Leites,Tom Watson,-2.6954514508170178,0.0,-1,0.0,0.0,-2.6315789473684212,1.902834008097166,-0.1118110236220472,-0.16481481481481486,0.0,0.0,0.0,-0.19999999999999996,0.0,0.0,0.0,0,0.0,12.700000000000017,7,0,197,-2,0,1,1
2013-08-17,Conor McGregor,Max Holloway,1.8897947972884594,0.0,2,0.4,0.4,-3.402061855670103,-62.8665948607478,0.03602941176470592,0.0610185778347212,0.0,0.0,0.0,0.3571428571428572,0.0,0.0,0.0,4,-5.0800000000000125,12.700000000000017,4,1,49,-4,0,1,1
2013-08-17,Ramsey Nijem,James Vick,16.073481853396515,0.0,-1,0.09999999999999998,0.09999999999999998,2.451866404715128,-1.7917485265225934,-0.003053435114503844,0.24651162790697667,0.0,3.8899803536345776,0.02352941176470591,0.3666666666666667,0.0,1.4145383104125737,0.0,-1,-10.159999999999997,-2.539999999999992,5,0,-246,5,0,0,1
2013-08-17,Cody Donovan,Ovince Saint Preux,-0.6688998375245774,0.0,0,0.0,0.0,0.0,-1.090909090909091,0.0,0.3826086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,-15.23999999999998,8,1,134,0,0,0,1
2013-08-17,Manvel Gamburyan,Cole Miller,-15.661098292756378,0.0,0,-0.16666666666666669,-0.06666666666666671,-1.0890049318247752,2.0199593849724398,0.09616083661885189,0.038880203809854685,0.0,1.0,0.2,-0.015873015873015817,0.0,-1.8198433420365534,0.0,3,-20.319999999999993,-17.78,4,0,252,-3,0,1,1
2013-08-17,Diego Brandao,Daniel Pineda,19.215627570798006,0.0,1,0.15000000000000002,0.15000000000000002,-1.6569093297439308,5.3221948332063,-0.16615364883929717,0.0931741244537454,0.0,-0.6142257107179346,0.16666666666666669,0.31868131868131877,0.0,-3.102143911259589,0.0,-2,0.0,-2.539999999999992,4,0,7,-1,0,1,1
2013-08-17,Mike Brown,Steven Siler,-41.529900233419085,0.0,1,-0.30000000000000004,-0.30000000000000004,-1.883426245465003,-1.2339881426422439,0.1656565656565656,-0.19837728194726167,0.0,1.761083089992036,0.39915966386554624,0.25,0.0,-1.4335014600477833,0.0,11,-12.700000000000017,0.0,4,0,336,-1,0,0,1
2013-08-17,Brad Pickett,Michael McDonald,-26.941493268952172,0.0,2,-0.20000000000000007,-0.20000000000000007,-1.064474377897859,-0.314256714814253,-0.16716763998625905,0.03212145969498914,0.0,-2.1052012623456564,-0.43921568627450985,-0.18487394957983194,0.0,-1.9743027264180508,0.0,12,-7.6200000000000045,-5.0800000000000125,3,0,-49,0,0,0,1
2013-08-17,Uriah Hall,John Howard,18.67925294287079,0.0,2,-0.25,-0.25,-1.5101427498121713,1.7355371900826446,-0.15371900826446283,-0.09673202614379084,0.0,-4.73328324567994,-0.4777777777777778,-0.29999999999999993,0.0,-1.35236664162284,0.0,-1,12.699999999999989,20.319999999999993,7,0,-657,-3,0,0,1
2013-08-17,Matt Brown,Mike Pyle,-46.427889626463184,0.0,1,-0.275,0.19999999999999996,1.1499430240742323,0.7827280510260635,0.19174391092553933,0.019991096601869707,0.0,-0.4337851017720473,0.1933333333333333,-0.09459459459459452,0.0,0.34753659403808657,0.0,-5,0.0,2.539999999999992,6,0,35,2,0,1,1
2013-08-17,Urijah Faber,Iuri Alcantara,7.204919286104769,0.0,1,-0.08333333333333337,-0.15000000000000002,0.5352791868258315,-0.9489855195033118,-0.014716666245227161,-0.02847234263915377,0.0,-2.358801314996236,-0.4375,0.0,0.0,-0.6313574184496668,0.0,1,-7.6200000000000045,-10.159999999999997,3,1,35,2,0,1,1
2013-08-17,Alistair Overeem,Travis Browne,-56.55451555092259,0.0,-2,-0.33333333333333337,-0.30000000000000004,-1.9268061836155224,2.3162477652750026,0.389367816091954,-0.07525691699604753,0.0,-2.9189189189189193,-0.24545454545454543,-0.2666666666666666,0.0,0.0,0.0,2,-5.0800000000000125,2.539999999999992,9,0,70,-4,0,0,1
2013-08-17,Mauricio Rua,Chael Sonnen,6.588271823688274,0.0,1,0.09999999999999998,0.0,0.11150438363500337,0.47381337563080006,0.0565448658649399,0.06684658882279504,0.0,-2.293516652966974,-0.3020527859237537,-0.03676470588235292,0.0,0.0,0.0,-5,0.0,5.079999999999984,8,1,140,1,0,0,1
2013-08-17,Joe Lauzon,Michael Johnson,14.401884641786864,0.0,1,0.0714285714285714,0.0,-0.4371076406456931,-1.6556055564403187,0.08368442792234615,0.0163833576169663,0.0,3.969526864474739,0.5238095238095238,0.021520803443328518,0.0,5.052125100240577,0.0,2,0.0,-5.079999999999984,5,1,98,-1,0,0,1
2013-08-28,Brad Tavares,Bubba McDaniel,40.75277235888893,0.0,2,-0.16666666666666663,-0.19999999999999996,1.4369747899159664,-2.357142857142857,0.10442477876106193,0.09731182795698923,0.0,1.8907563025210083,0.07037037037037036,0.17368421052631577,0.0,0.0,0.0,-5,-5.0800000000000125,-2.539999999999992,7,1,42,5,0,1,1
2013-08-28,Zak Cummings,Benny Alloway,0.7363067935220897,0.0,1,0.0,0.0,-0.5333333333333333,0.0,-0.2153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,2.539999999999992,0.0,6,1,221,-2,0,1,1
2013-08-28,James Head,Jason High,36.65673791594304,0.0,1,0.5,0.5,1.6859119118893413,-2.32353677886701,0.13095238095238093,0.22731660231660233,0.0,0.0,-0.3,-0.25,0.0,-2.3522710729185405,0.0,-2,12.699999999999989,5.079999999999984,6,1,175,2,0,0,1
2013-08-28,Darren Elkins,Hatsu Hioki,58.21212857063347,0.0,1,0.25,0.30000000000000004,0.3506219852754504,-0.9909240924092406,-0.32034907650357564,-0.13812926008047954,0.0,0.3063594821020561,0.14052287581699346,-0.03205128205128216,0.0,0.6424219345011424,0.0,-1,-2.539999999999992,2.539999999999992,4,0,-84,4,0,1,1
2013-08-28,Justin Edwards,Brandon Thatch,2.163289371966812,0.0,1,0.0,0.0,2.6448087431693987,-0.6994535519125683,0.08594377510040158,0.19999999999999996,0.0,4.590163934426229,-0.04999999999999999,0.3666666666666667,0.0,0.6557377049180327,0.0,2,-10.159999999999997,-10.159999999999997,6,1,-38,4,0,0,1
2013-08-28,Carlos Condit,Martin Kampmann,8.096292199273876,0.0,-1,0.09523809523809523,0.0,0.4595278620864489,-0.052400002432205994,-0.04626359907258781,-0.03439763209270108,0.0,-0.08349014044585124,-0.022875816993464027,-0.08850574712643677,0.0,-0.8304111784177284,0.0,-2,5.0800000000000125,7.6200000000000045,6,0,-119,-1,0,1,1
2013-08-28,Takeya Mizugaki,Erik Perez,-13.795100783924681,0.0,-1,-0.33333333333333337,-0.4,-1.4824535708008675,6.672798640810827,-0.3437110834371109,-0.015088197774160816,0.0,2.1301775147928996,0.45,0.1428571428571428,0.0,-1.7821782178217822,0.0,6,-2.539999999999992,0.0,3,0,-63,3,0,1,1
2013-08-28,Court McGee,Robert Whittaker,-4.042562355225527,0.0,-1,-0.33333333333333337,-0.4,-0.44532872280936386,-1.4526150552130423,-0.06081259617327506,0.3510848126232742,0.0,2.99875052061641,0.2161290322580645,0.008928571428571397,0.0,0.9371095376926281,0.0,6,-2.539999999999992,5.0800000000000125,6,0,91,4,0,1,1
2013-08-28,Kelvin Gastelum,Brian Melancon,-1.4595165966434251,0.0,0,0.0,0.0,0.0,5.217391304347826,0.0,-0.24864864864864866,0.0,0.0,0.0,-0.7,0.0,0.0,0.0,-10,2.539999999999992,-2.539999999999992,6,1,84,0,0,1,1
2013-08-28,Donald Cerrone,Rafael Dos Anjos,8.136086721367064,0.0,-3,0.02777777777777779,-0.20000000000000007,2.465790972518867,0.9268373304041821,0.1462849532835921,-0.00825733859625244,0.0,-1.2920302678952826,-0.033653846153846145,0.15749999999999997,0.0,-1.5934887410752425,0.0,2,12.699999999999989,7.619999999999976,5,1,-7,1,0,0,1
2013-08-28,Dylan Andrews,Papy Abedi,31.75476313909894,0.0,0,0.6666666666666667,0.6666666666666667,-1.1263537906137184,3.9422382671480145,0.0,-0.09999999999999998,0.0,0.0,0.3,-0.19999999999999996,0.0,0.0,0.0,-2,5.079999999999984,-2.5400000000000205,7,0,-7,-2,0,1,1
2013-08-31,Jared Hamman,Magnus Cedenblad,-2.782039058266946,0.0,-1,0.4,0.4,3.037766830870279,5.937063451216822,0.003930131004366788,0.2532217573221758,0.0,0.49261083743842365,-0.04999999999999999,0.09259259259259256,0.0,0.0,0.0,0,-5.0800000000000125,-10.159999999999997,7,0,-119,4,0,0,1
2013-08-31,Ryan Couture,Al Iaquinta,0.735961923119703,0.0,0,0.0,0.0,0.0,-5.942857142857143,0.0,0.18400000000000005,0.0,0.0,0.0,0.3666666666666667,0.0,0.0,0.0,5,0.0,12.699999999999989,5,0,-309,0,0,0,1
2013-08-31,Soa Palelei,Nikita Krylov,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2.539999999999992,10.159999999999997,9,0,0,0,0,1,1
2013-08-31,Chico Camus,Kyung Ho Kang,-1.4373558206266352,0.0,-1,0.0,0.0,1.1925465838509317,-0.6335403726708074,0.3111111111111111,0.11428571428571421,0.0,1.1180124223602486,0.7,0.7,0.0,0.5590062111801243,0.0,3,-7.6200000000000045,-17.78,3,0,-155,2,0,1,1
2013-08-31,Pascal Krauss,Hyun Gyu Lim,-1.501862582884769,0.0,0,-0.33333333333333337,-0.33333333333333337,2.0444444444444443,5.977777777777778,0.06938775510204082,0.2129506008010681,0.0,1.6666666666666665,0.325,0.27142857142857135,0.0,1.0,0.0,-2,-5.0800000000000125,-12.700000000000017,6,0,35,2,0,0,1
2013-08-31,Louis Gaudinot,Tim Elliott,0.7378650066732462,0.0,0,0.0,0.0,-2.3589430894308943,1.5,-0.14955752212389378,-0.2153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-10.159999999999997,-7.619999999999976,2,1,224,0,0,0,1
2013-08-31,Jamie Varner,Gleison Tibau,-21.124033306104593,0.0,0,0.0,0.06666666666666665,0.4539131131831413,0.20117884682885823,0.047607346888629554,0.027515573050024944,0.0,1.2327244770430932,0.20594262295081966,-0.08074534161490687,0.0,0.22168053080900307,0.0,-1,-5.0800000000000125,2.539999999999992,5,1,140,-6,0,0,1
2013-08-31,Erik Koch,Dustin Poirier,-23.972684541072795,0.0,0,-0.04761904761904767,0.06666666666666665,-3.625152497185573,-0.9454001196425794,-0.21090425531914891,0.009782608695652062,0.0,-1.593978304184193,-0.020000000000000018,0.19327731092436973,0.0,-0.5977418640690725,0.0,0,2.5400000000000205,-2.539999999999992,4,0,21,-4,0,0,1
2013-08-31,Ben Rothwell,Brandon Vera,16.427122814678796,0.0,0,0.16666666666666669,0.16666666666666669,-0.5201814930667987,1.3243506654054562,-0.2122444722569879,0.050167224080267525,0.0,2.02008339301751,0.010869565217391297,0.03246753246753242,0.0,0.8068130883012102,0.0,-4,2.539999999999992,5.0800000000000125,9,0,-168,1,0,1,1
2013-08-31,Chad Mendes,Clay Guida,22.371354810605,0.0,2,0.11904761904761907,0.20000000000000007,2.8420368397766835,-2.619260462523392,0.13548479427549193,0.0040921202893033914,0.0,2.685525525369676,0.052287581699346386,0.29166666666666674,0.0,-1.0503501167055684,0.0,-3,-2.5400000000000205,-10.160000000000025,4,0,-84,-1,0,1,1
2013-08-31,Frank Mir,Josh Barnett,1.8708728594986042,0.0,-2,0.0,0.09999999999999998,0.9601113172541745,-1.586270871985158,0.11111111111111105,0.1681818181818181,0.0,1.2523191094619668,0.10000000000000003,0.6230769230769231,0.0,1.2523191094619668,0.0,-1,0.0,2.539999999999992,9,1,-232,6,0,0,1
2013-08-31,Benson Henderson,Anthony Pettis,67.56400653010428,0.0,4,0.25,0.25,1.145965720479642,2.0542239685658155,0.10191846522781772,0.0411566035130011,0.0,0.06564595894587111,0.4555555555555555,0.011477761836441891,0.0,0.07519815730641555,0.0,3,-2.5400000000000205,-5.079999999999984,5,1,-84,3,1,0,1
2013-09-04,Keith Wisniewski,Ivan Jorge,-31.26369320647791,0.0,-2,-0.5,-0.5,1.68,-1.16,0.0,0.22820512820512817,0.0,3.0,0.2,0.3666666666666667,0.0,0.0,0.0,-1,7.6200000000000045,5.0800000000000125,6,0,136,2,0,0,1
2013-09-04,Joao Zeferino,Elias Silverio,-15.203478394036892,0.0,-1,-0.5,-0.5,0.0,-2.8666666666666667,0.0,0.11685393258426957,0.0,0.0,0.0,0.32499999999999996,0.0,0.0,0.0,1,0.0,0.0,6,0,-256,1,0,0,1
2013-09-04,Lucas Martins,Junior Hernandez,1.8207386799351752,0.0,1,0.0,0.0,0.933852140077821,-4.124513618677043,-0.025000000000000022,0.16557377049180333,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,-3,7.6200000000000045,7.6200000000000045,3,1,-256,2,0,1,1
2013-09-04,Felipe Arantes,Kevin Souza,16.73630679352209,0.0,2,0.16666666666666663,0.16666666666666663,2.05765407554672,-1.0139165009940359,0.1609756097560976,0.17499999999999993,0.0,0.4473161033797217,0.2,0.0,0.0,0.0,0.0,-3,-10.159999999999997,-2.5400000000000205,4,0,-277,3,0,0,1
2013-09-04,Yuri Villefort,Sean Spencer,-0.06326656822761834,0.0,0,0.0,0.0,0.0,3.1923601637107777,0.0,-0.13012048192771075,0.0,0.0,0.0,-0.3666666666666667,0.0,0.0,0.0,-4,5.079999999999984,-5.0800000000000125,6,1,-28,0,0,0,1
2013-09-04,Marcos Vinicius,Ali Bagautinov,0.0,0.0,-1,0.0,0.0,1.640625,-4.8046875,0.08275862068965517,0.018439716312056764,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,5,12.699999999999989,12.700000000000017,2,0,-102,2,0,0,1
2013-09-04,Francisco Trinaldo,Piotr Hallmann,31.78591847808093,0.0,2,0.25,0.25,2.7288231949971573,-1.8760659465605458,0.27226890756302524,0.18333333333333324,0.0,0.511654349061967,-0.09999999999999998,0.22941176470588232,0.0,1.023308698123934,0.0,9,0.0,-2.539999999999992,5,1,-256,4,0,0,1
2013-09-04,Joseph Benavidez,Jussier Formiga,55.11177367489313,0.0,1,0.33333333333333337,0.30000000000000004,2.4568741921657105,1.7760904309224848,0.14411027568922305,0.004195311122862755,0.0,2.1172319153107235,-0.12857142857142856,-0.08333333333333326,0.0,0.35287198588512053,0.0,1,-2.539999999999992,-5.0800000000000125,2,1,28,4,0,1,1
2013-09-04,Yushin Okami,Jacare Souza,43.37393578907995,0.0,2,-0.25,-0.4,2.5044404973357017,11.618845716250174,0.0030874785591766263,0.004120879120879106,0.0,2.238010657193606,0.1375,0.3363636363636363,0.0,1.119005328596803,0.0,-1,2.5400000000000205,7.6200000000000045,7,1,77,7,0,0,1
2013-09-04,Glover Teixeira,Ryan Bader,46.31663452590351,0.0,3,0.4285714285714286,0.4,0.508685188659058,-2.9032011756842993,0.1429146234125488,-0.05289533995416351,0.0,-2.567576866771176,0.3994708994708995,0.10474308300395263,0.0,1.5245623941276114,0.0,3,0.0,5.079999999999984,8,0,-119,-3,0,1,1
2013-09-04,Rafael Natal,Tor Troeng,16.514035059436765,0.0,1,-0.33333333333333337,-0.19999999999999996,1.9492385786802031,-0.7309644670050762,0.0383561643835616,0.19183673469387752,0.0,2.7411167512690358,0.040909090909090895,0.29999999999999993,0.0,0.18274111675126906,0.0,0,-5.0800000000000125,-2.5400000000000205,7,0,-42,5,0,1,1
2013-09-21,Ivan Menjivar,Wilson Reis,27.156908155653355,0.0,-1,0.16666666666666663,0.09999999999999998,2.8437132784958874,-3.431257344300823,0.03999999999999998,0.1493827160493827,0.0,0.0,-0.3,0.16666666666666663,0.0,2.4676850763807288,0.0,3,5.079999999999984,-2.539999999999992,3,1,-155,6,0,0,1
2013-09-21,Michel Prazeres,Jesse Ronson,-18.03786445274841,0.0,-1,-0.5,-0.5,0.0,-0.9333333333333333,0.0,0.27441860465116275,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5,-10.160000000000025,-12.699999999999989,5,1,-239,1,0,1,1
2013-09-21,John Makdessi,Renee Forte,31.45152614969652,0.0,1,0.16666666666666663,0.09999999999999998,2.664829011973469,-1.2427228211533494,0.1043830311564865,0.08573704964079298,0.0,0.0,0.0,-0.2857142857142857,0.0,0.0,0.0,2,2.539999999999992,-7.6200000000000045,5,0,-28,4,0,1,1
2013-09-21,Mitch Gagnon,Dustin Kimura,-16.06355661093471,0.0,0,-0.5,-0.5,2.109375,-0.811399647887324,0.009090909090909094,0.35111111111111115,0.0,1.171875,-0.09999999999999998,0.0,0.0,0.0,0.0,4,-5.0800000000000125,-15.240000000000009,3,1,133,1,0,1,1
2013-09-21,Chris Clements,Stephen Thompson,0.3030572311213291,0.0,0,0.33333333333333337,0.33333333333333337,-1.9288845591816852,2.4879363533041077,-0.14098360655737707,0.13362470862470865,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,7,-5.079999999999984,-12.699999999999989,6,0,399,-2,0,0,1
2013-09-21,Nandor Guelmino,Daniel Omielanczuk,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7.6200000000000045,5.079999999999984,9,1,0,0,0,0,1
2013-09-21,Roland Delorme,Alex Caceres,44.38537679764454,0.0,1,0.5,0.4,0.009473798535224898,-0.13124613164130938,0.10378417526706502,0.017312542994725844,0.0,1.4827018121911035,0.3,0.0,0.0,0.5295644015477358,0.0,4,-2.5400000000000205,-5.079999999999984,3,1,-217,-3,0,0,1
2013-09-21,Costas Philippou,Francis Carmont,-7.902912160965798,0.0,0,-0.16666666666666663,0.0,-0.8808626106826623,-1.4937446443873177,-0.2532467532467533,0.041241270597723534,0.0,-1.3898886032562123,-0.0888888888888889,-0.16923076923076918,0.0,-0.3474721508140531,0.0,2,-10.159999999999997,-12.700000000000017,7,0,112,1,0,0,1
2013-09-21,Brendan Schaub,Matt Mitrione,-1.255170464206003,0.0,0,0.0,0.0,-1.8408381500673618,1.6524998018769286,-0.08606811145510834,0.06641465542308822,0.0,0.7135306553911205,-0.175,0.42500000000000004,0.0,-1.9044740024183797,0.0,-5,2.539999999999992,-2.539999999999992,9,1,42,0,0,1,1
2013-09-21,Renan Barao,Eddie Wineland,72.82222297366093,0.0,3,0.5,0.5,1.665139367674579,0.7560169408056734,0.19645794172932332,-0.04936543486375511,0.0,1.9429528218260617,0.2142857142857143,-0.2799999999999999,0.0,0.0,0.0,-3,-2.5400000000000205,2.5400000000000205,3,0,-49,1,1,1,1
2013-09-21,Jon Jones,Alexander Gustafsson,48.65488667970635,0.0,3,0.1428571428571429,0.0,1.942379945016726,0.6997965727785762,0.2553978514955623,-0.006528417818740362,0.0,1.7455629943655264,0.3142857142857143,0.10289634146341464,0.0,-0.5237669235952307,0.0,0,-2.5400000000000205,12.700000000000017,8,0,-140,2,1,1,1
2013-09-21,Pat Healy,Khabib Nurmagomedov,-63.171739884474164,0.0,-4,-0.5,-0.5,-2.0885357548240635,2.837684449489217,-0.010714285714285676,-0.1967741935483871,0.0,-2.0431328036322363,0.07777777777777778,-0.09999999999999998,0.0,-0.34052213393870606,0.0,5,5.079999999999984,10.159999999999997,5,0,246,-4,0,0,1
2013-09-21,Mike Ricci,Myles Jury,-48.913821524550485,0.0,-2,-0.5,-0.5,-1.5338870431893687,0.8044296788482836,0.28707482993197275,0.029861111111111116,0.0,-1.196013289036545,-0.033333333333333326,-0.3363636363636363,0.0,-1.196013289036545,0.0,3,5.079999999999984,10.160000000000025,5,1,35,-1,0,0,1
2013-10-09,Raphael Assuncao,TJ Dillashaw,1.3967403337474025,0.0,0,0.0,0.0,-1.0792887667887667,1.6135912698412695,0.1438805610739871,-0.007016460905349797,0.0,-1.7376373626373622,-0.20833333333333334,-0.04895104895104896,0.0,-3.0769230769230766,0.0,4,-2.539999999999992,-2.5400000000000205,3,0,-49,0,0,1,1
2013-10-09,Alan Patrick,Garett Whiteley,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2.539999999999992,5.0800000000000125,5,1,0,0,0,1,1
2013-10-09,Iliarde Santos,Chris Cariaso,-41.90996497854644,0.0,0,-0.5714285714285714,-0.6,-3.1197903777704394,-2.900097028173277,-0.16058091286307052,0.008241403969472705,0.0,-0.5929830340965244,0.07777777777777778,0.5555555555555556,0.0,0.0,0.0,1,5.079999999999984,7.619999999999976,2,1,-77,-5,0,0,1
2013-10-09,Yan Cabral,David Mitchell,27.299603326726583,0.0,1,0.25,0.25,-1.1905511811023624,1.4929133858267718,-0.07368421052631574,-0.1611111111111111,0.0,-1.1338582677165354,-0.14444444444444443,-0.43333333333333335,0.0,-3.4015748031496065,0.0,-3,-2.539999999999992,-7.6200000000000045,6,0,270,-4,0,1,1
2013-10-09,Ildemar Alcantara,Igor Araujo,30.646537957177088,0.0,2,0.5,0.5,1.0596026490066226,-0.08830022075055188,0.028571428571428525,0.4461538461538461,0.0,1.3245033112582782,0.36666666666666664,0.0,0.0,1.9867549668874174,0.0,-2,2.5400000000000205,2.539999999999992,6,0,-242,2,0,0,1
2013-10-09,Rousimar Palhares,Mike Pierce,-72.5985488007384,0.0,-6,-0.22857142857142865,-0.20000000000000007,-0.7615817077390656,-3.3306008479911284,-0.14483756602271908,0.0052001605663614114,0.0,1.526899954557015,-0.052073732718893984,-0.06131078224101483,0.0,5.029788085599576,0.0,0,0.0,2.539999999999992,6,0,204,-3,0,1,1
2013-10-09,Thiago Silva,Matt Hamill,-11.203666375733746,0.0,0,-0.09999999999999998,-0.09999999999999998,-0.6084913304164641,1.1376114081996436,0.14909934011057613,0.0980392156862746,0.0,-1.1876519202722413,0.0,0.36363636363636365,0.0,0.0,0.0,-7,2.5400000000000205,-5.079999999999984,8,0,-259,-3,0,1,1
2013-10-09,Erick Silva,Dong Hyun Kim,-27.9629396257601,0.0,-1,-0.11428571428571432,0.0,-1.4328509774054328,-0.047157243196847,0.03140096618357491,-0.0924142883740724,0.0,-4.380952380952381,-0.6216216216216216,-0.23426573426573427,0.0,0.4185253690204187,0.0,-2,-5.0800000000000125,-5.079999999999984,6,1,-98,-2,0,0,1
2013-10-09,Demian Maia,Jake Shields,33.4812871717952,0.0,1,0.06666666666666665,0.20000000000000007,-0.9439647919374334,-0.008722634630575765,0.11094470046082949,-0.04089465627927158,0.0,0.2513025227888275,0.2198830409356725,0.19999999999999996,0.0,1.1413273214034099,0.0,1,2.539999999999992,0.0,6,1,133,4,0,0,1
2013-10-09,Fabio Maldonado,Joey Beltran,32.57090016632242,0.0,4,0.11428571428571432,0.2,0.8977663757285077,-1.1138562784082988,0.20663335794494553,-0.07251892776754654,0.0,0.45592705167173253,0.3333333333333333,0.08333333333333326,0.0,1.3677811550151975,0.0,2,0.0,0.0,8,0,-311,-2,0,1,1
2013-10-19,Tony Ferguson,Mike Rio,30.452012537573182,0.0,0,0.25,0.25,0.4526549406068223,1.0867924715033985,0.0038497074222359484,0.010642135642135675,0.0,-1.9224536149303142,0.13636363636363635,0.16666666666666663,0.0,-0.8662175168431184,0.0,-3,2.539999999999992,12.699999999999989,5,0,378,2,0,1,1
2013-10-19,George Sotiropoulos,KJ Noons,-3.3047363735461204,0.0,-2,0.4,0.4,2.2072224097198787,-0.002879964000450208,-0.021527777777777812,0.06698303134886396,0.0,3.0374620317246035,0.2263157894736842,-0.4117647058823529,0.0,2.733715828552143,0.0,6,0.0,-2.539999999999992,5,0,162,4,0,0,1
2013-10-19,Dustin Pague,Kyoji Horiguchi,-45.05049829455129,0.0,-3,-0.3,-0.3,0.8484848484848485,-2.2626262626262625,0.06666666666666665,0.18823529411764706,0.0,0.0,-0.3,0.44999999999999996,0.0,0.0,0.0,3,10.159999999999997,20.32000000000002,3,0,-239,5,0,0,1
2013-10-19,Jeremy Larsen,Andre Fili,-31.91210505764161,0.0,-2,-0.5,-0.5,1.0655737704918034,-0.9836065573770493,0.033333333333333326,0.22499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-2.539999999999992,-10.159999999999997,4,0,-211,2,0,0,1
